"Code","Pen","System","Trial","Sampling_time","Sampling_date","Chicken_body_weight","TBARS","Salmonella","Campylobacter","Clostridium","Cortisol","FPD","Haptoglobin","CRP","LPS","Observations","Comments","Treatment","Sex","Replicate","Breed","Crypt_depth_caecum","Acidic_goblet_cell_number_caecum","Mixed_goblet_cell_number_caecum","Total_goblet_cell_number_caecum","Acidic_goblet_cell_density_caecum","Mixed_goblet_cell_density_caecum","Total_goblet_cell_density_caecum","Acetic_acid_caecum","Propionic_acid_caecum","i.Butyric_acid_caecum","n.Butyric_acid_caecum","i.Valeric_acid_caecum","n.Valeric_acid_caecum","Total_SCFAs_caecum","Total_branch_chain_fatty_acids_caecum","Putrescin_caecum","Histamin_caecum","Cadaverin_caecum","Spermidin_caecum","Tyramin_caecum","Spermin_caecum","Gesamtamine_caecum","L.Laktat_caecum","D.Laktat_caecum","Total_lactate_caecum","L.D_lactic_ratio_caecum","Ammonium_caecum","Acetic.totalFA_ratio_caecum","Propionic.totalFA_ratio","iButyric.totalFA_ratio_caecum","nButyric.totalFA_ratio_caecum","iValeria.totalFA_ratio_caecum","nValeric.totalFA_ratio_caecum","IL1_caecum","IL2_caecum","IL4_caecum","IL6_caecum","IL8_caecum","IL10_caecum","IL12_caecum","IL17_caecum","IL18_caecum","TNFa_caecum","IFNg_caecum","TGFb_caecum","MUC2_caecum","CLN5_caecum","Villi_height_ileum","Villi_width_ileum","Crypt_depth_ileum","VH.CD_ratio_ileum","Epithelial_area_ileum","Acidic_goblet_cell_number_ileum","Mixed_goblet_cell_number","Total_goblet_cell_number_ileum","Acidic_goblet_cell_density_ileum","Mixed_goblet_cell_density_ileum","Total_goblet_cell_density_ileum","Acetic_acid_ileum","Propionic_acid_ileum","i.Butyric_acid_ileum","n.Butyric_acid_ileum","i.Valeric_acid_ileum","n.Valeric_acid_ileum","Total_SCFAs_ileum","Total_branch_chain_fatty_acids_ileum","Putrescin_ileum","Histamin_ileum","Cadaverin_ileum","Spermidin_ileum","Tyramin_ileum","Spermin_ileum","Gesamtamine_ileum","L.Laktat_ileum","D.Laktat_ileum","Total_lactate_ileum","L.D_lactic_ratio_ileum","Ammonium_ileum","Acetic.totalFA_ratio_ileum","Propionic.totalFA_ratio_ileum","iButyric.totalFA_ratio_ileum","nButyric.totalFA_ratio_ileum","iValeria.totalFA_ratio_ileum","nValeric.totalFA_ratio_ileum","IL1_ileum","IL2_ileum","IL4_ileum","IL6_ileum","IL8_ileum","IL10_ileum","IL12_ileum","IL17_ileum","IL18_ileum","TNFa_ileum","IFNg_ileum","TGFb_ileum","MUC2_ileum","CLN5_ileum"
"CC20.17","CC20","Chicken","CC","Day 35","16/10/2019",2030,NA,"-","+","-",NA,NA,1.35,0.65,41.62,"","","CC","Female","R2","Cobb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC20.18","CC20","Chicken","CC","Day 35","16/10/2019",2070,NA,"-","+","-",NA,NA,1.56,0.63,44.67,"","","CC","Female","R2","Cobb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.01","CC21","Chicken","CC","Day 7","16/09/2019",183,NA,"NS","NS","NS",NA,NA,1.11,1.06,44.63,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.02","CC21","Chicken","CC","Day 7","16/09/2019",191.7,NA,"-","-","-",NA,NA,2.48,0,41.72,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.03","CC21","Chicken","CC","Day 7","16/09/2019",165.4,NA,"-","-","-",NA,NA,0.76,1.46,40.7,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.04","CC21","Chicken","CC","Day 7","17/09/2019",173.4,NA,"-","-","-",NA,NA,4.13,0,47.07,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.05","CC21","Chicken","CC","Day 7","17/09/2019",219.9,NA,"-","-","-",NA,NA,5.61,0,39.85,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,74.66813776,2.477067756,1.211456313,11.36068005,"0.511571712",0.0982,90.32711054,1.723028026,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.826641496,0.0274,0.0134,0.12577265,0.00566,0.00109,-3.195,-4.737,-4.422,-5.235,-2.683,-6.503,-4.284,-3.85,-3.089,-3.421,-3.264,-1.836,-0.962,-2.511,426.5,113.7,96.8,4.405991736,48.49305,9.8095,95.536,105.3455,"2.3",22.4,24.7,2.98239,0.155784,0.135717,0,0.0246,0.0379,3.3364027,0.16033,0,0.0104,0,0.0311,0.476731431,0.00518,0.523368201,28.34775446,9.563574444,37.91132891,0.337366209,3.120356518,0.893893894,0.0467,0.0407,0,0.00738,0.0114,-0.011,-0.124,0.135,-4.33,-5.293,-2.485,-5.964,-3.586,-6.288,-4.705,-4.233,-3.345,-3.599,-2.485
"CC21.06","CC21","Chicken","CC","Day 7","17/09/2019",233.8,NA,"-","-","-",NA,NA,3.83,0,41.03,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.07","CC21","Chicken","CC","Day 21","30/09/2019",940,NA,"-","+","-",NA,NA,4,0.5,3.92,"","","CE","Male","R2","Ross",195.7,3.3,12.1,15.4,1.641614524,5.804708151,7.446322676,56.77047131,9.278837578,1.002449062,7.536062352,"0.36428643",0.79818953,75.75029626,1.366735492,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.749442235,0.122492426,0.0132,0.0995,0.00481,0.0105,-2.755,-4.894,-3.538,-5.76,-2.895,-6.389,-4.838,-3.969,-3.012,-2.824,-3.128,-1.167,-1.486,-2.262,505.4444444,163.5555556,156.1111111,3.23772242,82.66824691,14.65788889,113.2195556,127.8774444,"2.9",22.4,25.3,3.86521,0.134595,0.201951,0,0.0293,0.0407,4.2716977,0.2312123,NA,NA,NA,0.0607,0,0.00506,1.411537285,45.36786316,22.08307368,67.45093684,0.48675587,2.100773452,0.904841651,0.0315,0.0473,0,0.00685,0.00952,-1.369,-3.678,-1.665,-4.612,-1.6,-4.739,-2.424,-2.387,-1.442,-2.054,-0.744,1.518,2.057,-0.336
"CC21.08","CC21","Chicken","CC","Day 21","30/09/2019",992,NA,"-","+","-",NA,NA,5.51,0.3,9.52,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.09","CC21","Chicken","CC","Day 21","30/09/2019",950,NA,"NS","NS","NS",NA,NA,5.94,0,8.38,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.10","CC21","Chicken","CC","Day 21","01/10/2019",1096,NA,"-","+","-",NA,NA,3.52,0,9.47,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.11","CC21","Chicken","CC","Day 21","01/10/2019",1088,NA,"-","+","-",NA,NA,4.29,0,11.1,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.12","CC21","Chicken","CC","Day 21","01/10/2019",960,NA,"-","+","-",NA,NA,2.05,0.04,10.91,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.13","CC21","Chicken","CC","Day 35","14/10/2019",1788,NA,"NS","NS","NS",NA,NA,1.53,0,46.96,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.14","CC21","Chicken","CC","Day 35","14/10/2019",2478,NA,"-","+","-",NA,NA,1.1,0,46.96,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.15","CC21","Chicken","CC","Day 35","15/10/2019",2540,NA,"-","+","-",NA,NA,0.84,0,53.05,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.16","CC21","Chicken","CC","Day 35","15/10/2019",1900,NA,"-","+","-",NA,NA,0.99,0,47.09,"","","CE","Male","R2","Ross",344.716,7.2,25.8,33,2.286442999,8.391909822,10.67835282,45.30550923,116.7108315,1.618491054,9.709870376,"1.830452458",0.884682055,176.0598367,3.670682564,0.0731,0,0.610493303,1.434920156,0,0.0365,2.15498918,1.709073842,0.041,1.750070108,0.024,13.68383703,0.636272229,0.163938252,0.025,0.140337321,0.0225,0.0119,-3.281,-4.283,-3.647,-4.592,-2.236,-4.826,-3.878,-3.06,-2.453,-3.93,-2.73,-0.749,-0.795,-1.578,698.974,152.216,297.607,2.348647713,106.3950264,20.270246,114.631736,134.901982,"2.9",16.4,19.3,0.682563021,0.0337,0,0.00875,0,0.014,0.739016737,0,0.00999,0,0.015,0.015,0,0.03,0.0699,12.93533942,2.665777975,15.60111739,0.206084888,1.855283753,0.923609692,0.0456,0,0.0118,0,0.0189,-2.728,-5.707,-4.191,-5.265,-3.338,-5.055,-3.697,-4.371,-2.73,-3.701,-2.137,-0.988,-0.115,-2.223
"CC21.17","CC21","Chicken","CC","Day 35","16/10/2019",1974,NA,"-","+","-",NA,NA,0.77,0,47.09,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC21.18","CC21","Chicken","CC","Day 35","16/10/2019",1780,NA,"-","+","-",NA,NA,0.68,0,42.58,"","","CE","Male","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC22.01","CC22","Chicken","CC","Day 7","16/09/2019",166.1,NA,"-","-","-",NA,NA,2.13,0,42.57,"","","CC","Female","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC22.02","CC22","Chicken","CC","Day 7","16/09/2019",185,NA,"-","-","-",NA,NA,2.53,3.24,45.68,"","","CC","Female","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC22.03","CC22","Chicken","CC","Day 7","16/09/2019",170.8,NA,"-","-","-",NA,NA,0.94,0,40.36,"","","CC","Female","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC22.04","CC22","Chicken","CC","Day 7","17/09/2019",181.5,NA,"-","-","-",NA,NA,3.94,2.81,41.03,"","","CC","Female","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC22.05","CC22","Chicken","CC","Day 7","17/09/2019",186.3,NA,"NS","NS","NS",NA,NA,3.15,0,41.37,"","","CC","Female","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC22.06","CC22","Chicken","CC","Day 7","17/09/2019",188.8,NA,"NS","NS","NS",NA,NA,3,0,37.5,"","","CC","Female","R2","Ross",NA,NA,NA,NA,NA,NA,NA,65.09182794,6.858334925,0.433382778,9.886950243,"0.108437926",0.109261997,82.48819581,0.541820703,NA,NA,NA,NA,NA,NA,NA,3.453400737,2.500173988,5.953574725,0.723974476,NA,0.78910476,0.0831,0.00525,0.119858971,0.00131,0.00132,-3.655,-5.061,-4.328,-5.997,-2.274,-6.325,-4.669,-3.61,-3.159,-3.481,-3.615,-1.192,-1.328,-2.183,538.5,103.7,112.9,4.769707706,55.84245,14.135625,94.910625,109.04625,"2.625",17.625,20.25,2.94212,0.127961,0.10614,0.0797,0.0601,0.0559,3.3718607,0.1662037,NA,NA,NA,NA,NA,NA,NA,23.12054065,14.75222787,37.87276852,0.638057219,2.802979745,0.872550874,0.0379,0.0315,0.0236,0.0178,0.0166,-0.112,-0.085,0.197,-4.186,-5.79,-2.664,-5.949,-3.672,-6.74,-4.58,-3.601,-3.443,-3.353,-2.664
"CC22.07","CC22","Chicken","CC","Day 21","30/09/2019",928,NA,"-","+","-",NA,NA,3.49,0.02,10.97,"","","CC","Female","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC22.08","CC22","Chicken","CC","Day 21","30/09/2019",730,NA,"-","+","-",NA,NA,6.06,0.79,14.58,"","","CC","Female","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC22.09","CC22","Chicken","CC","Day 21","30/09/2019",786,NA,"-","+","-",NA,NA,4.41,0,12.58,"","","CC","Female","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC22.10","CC22","Chicken","CC","Day 21","01/10/2019",788,NA,"-","+","-",NA,NA,3.51,0,12.8,"","","CC","Female","R2","Ross",139.9,3.4,10.5,13.9,2.43370628,7.662990117,10.0966964,77.55049992,12.33652032,0.563983107,13.64734009,"0.148022769",1.102160187,105.3485264,0.712005876,NA,NA,NA,NA,NA,NA,NA,0.0574,0.0103,0.0676,0.179180887,NA,0.736132745,0.117101973,0.00535,0.12954467,0.00141,0.0105,-2.883,-5.197,-3.803,-6.224,-2.436,-6.09,-4.616,-4.467,-2.977,-3.037,-3.223,-1.296,-1.993,-2.396,646.2,147.1,148.4,4.354447439,95.05602,11.6316,136.3482,147.9798,"1.8",21.1,22.9,3.63832,0.103655,0.145105,0,0,0.0115,3.8986082,0.145105,0.0298,0,0.114376068,0.0199,0,0.00497,0.169077666,28.1125017,7.507663577,35.62016527,0.267057826,1.304451017,0.93323561,0.0266,0.0372,0,0,0.00296,-1.325,-3.604,-1.764,-4.584,-1.51,-4.84,-2.294,-2.882,-1.391,-1.864,-0.639,1.577,1.947,-0.255
"CC22.11","CC22","Chicken","CC","Day 21","01/10/2019",936,NA,"-","+","-",NA,NA,3.12,0,11.96,"","","CC","Female","R2","Ross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
